2022-23,Agroecology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
4th (senior),"Upper-division LIT course
            (pre-1750 distribution
            requirement)",LIT 102,LIT 190 (senior seminar)
LIT 190 (senior seminar),Upper-division LIT course,Upper-division LIT course,Upper-division LIT course
Four-Year Major Planner
Year,Fall,Winter,Spring
1st (frosh),"LIT 60/LIT 61
            or LIT 80/LIT 81","LIT 60/LIT 61
            or LIT 80/LIT 81 (optional)",LIT 1
1st (frosh),Language Level 1,Language Level 2,Language Level 3
1st (frosh),,,
2nd (soph),Upper-division LIT course (pre-1750 and poetry distribution requirements),LIT 101,Upper-division LIT course (global distribution requirement)
2nd (soph),Language Level 4,Language Level 5,Language Level 6
2nd (soph),,,
3rd (junior),"Upper-division LIT
            Language course",LIT 102,"Upper-division LIT
            Language course
            (pre-1750 distribution requirement)"
3rd (junior),,Upper-division LIT Language course,
3rd (junior),,,
4th (senior),"Upper-division LIT
            Language course",Upper-division LIT Language course,LIT 190 (senior seminar)
LIT 190 (senior seminar),,,
Year,Fall,Winter,Spring
3rd (junior),"Upper-division LIT course
            (pre-1750 and poetry
            distribution requirements)",LIT 102,LIT 101
3rd (junior),,Upper-division LIT course (global distribution requirement),Upper-division LIT Language course
3rd (junior),Language Level 4,Language Level 5,Language Level 6
4th (senior),"Upper-division LIT
            Language course",Upper-division LIT Language course,"Upper-division LIT
            Language course"
4th (senior),"Upper-division LIT
            Language course
            (pre-1750 distribution requirement)",,LIT 190 (senior seminar)
3rd (junior),"Upper-division LIT
            Language course",LIT 102,LIT 101
3rd (junior),,"Upper-division LIT
            Language course","Upper division LIT
            Language course"
3rd (junior),,,
4th (senior),"Upper-division LIT
            Language course
            (pre-1750 distribution requirement)","Upper-division LIT
            Language course
            (poetry distribution requirement)","Upper-division LIT course
            (pre-1750 and global
            distribution requirements)"
4th (senior),Upper-division LIT course,LIT 190 (senior seminar),
Four-Year Major Planner
Year,Fall,Winter,Spring
1st (frosh),"LIT 60/LIT 61
            or LIT 80/LIT 81","LIT 60/LIT 61
            or LIT 80/LIT 81 (optional)",LIT 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),"Upper-division LIT course
            (pre-1750 distribution requirement)",LIT 101,Upper-division LIT course
2nd (soph),,LIT 90 or LIT 90X,LIT 91A or LIT 91B*
2nd (soph),Language Level 1,Language Level 2,Language Level 3
3rd (junior),"Upper-division LIT course
            (global distribution requirement)",LIT 102,"LIT 179A, LIT 179B, or LIT 179C"
3rd (junior),,,"Upper-division LIT course
            (pre-1750 and poetry
            distribution requirements)"
3rd (junior),,,
4th (senior),"LIT 179A, LIT 179B,
            or LIT 179C","LIT 179A, LIT 179B,
            or LIT 179C","LIT 190V or LIT 190W
            (senior seminar)"
"LIT 190V or LIT 190W
            (senior seminar)",,,
3rd (junior),"Upper-division LIT course
            (pre-1750 and poetry distribution requirements)",LIT 102,LIT 101
3rd (junior),Upper-division LIT course,"Upper-division LIT course
            (global distribution requirement)","LIT 179A, LIT 179B,
            or LIT 179C"
3rd (junior),"LIT 90 or LIT 90X
            or LIT 91A or LIT 91B",,
4th (senior),"LIT 179A, LIT 179B,
            or LIT 179C","LIT 179A, LIT 179B,
            or LIT 179C","LIT 190V or LIT 190W
            (senior seminar)"
"LIT 190V or LIT 190W
            (senior seminar)","Upper-division LIT course
            (pre-1750 distribution requirement)",,
Year,Fall,Winter,Spring
3rd (junior),LIT 1,LIT 60/61 or LIT 80/81,LIT 101
3rd (junior),LIT 90,LIT 91A or LIT 91B*,"LIT 179A, LIT 179B,
            or LIT 179C"
3rd (junior),Language Level 1,Language Level 2,Language Level 3
4th (senior),"Upper-division LIT course
            (pre-1750 distribution requirement)",LIT 102,"Upper-division LIT course
            (global distribution requirement)"
4th (senior),Upper-division LIT course,"Upper-division LIT course
            (pre-1750 and poetry
            distribution requirements)","LIT 190V or LIT 190W
            (senior seminar)"
2022-23,Marine Biology B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Ecology-and-Evolutionary-Biology/Marine-Biology-BS
Sample Frosh Planner
1st (frosh),BIOE 20C,MATH 11A or MATH 19A,MATH 11B or MATH 19B
1st (frosh),,CHEM 1A,CHEM 1B
1st (frosh),,,
2nd (soph),BIOL 20A,BIOE 20B,BIOL 105
2nd (soph),CHEM 1C & CHEM 1N,STAT 7 & STAT 7L,PHYS 6A & PHYS 6L
2nd (soph),,,
3rd (junior),BIOE 109,BIOE 107 or BIOE 108,EEB general elective
3rd (junior),PHYS 6C,Marine core,*MABI topical elective
3rd (junior),,,
4th (senior),BIOE 109,Marine environment core,EEB general elective
4th (senior),*MABI topical elective,*MABI topical elective,EEB general elective
Sample Transfer Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOE 107 or BIOE 108,BIOE 109
3rd (junior),*MABI topical elective,*MABI topical elective,*MABI topical elective
3rd (junior),STAT 7 & STAT 7L,,
4th (senior),Marine core,Marine environment core,EEB general elective
4th (senior),EEB general elective,EEB general elective,
2022-23,Mathematics B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-BA
Pure Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH 19A or MATH 20A
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 23A
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 21,MATH 100,MATH 103A
2nd (soph),MATH 23B,,
2nd (soph),,,
3rd (junior),MATH 24,MATH 110,MATH 128A
3rd (junior),,,
3rd (junior),,,
4th (senior),Elective,Elective,"MATH 194
            or MATH 195"
4th (senior),,,Elective
Pure Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH 3
,Fall,Winter,Spring
1st (frosh),MATH 3,MATH 19A,MATH 19B
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 21,MATH 23B,MATH 103A
2nd (soph),MATH 23A,MATH 100,
2nd (soph),,,
3rd (junior),MATH 24,MATH 110,MATH 128A
3rd (junior),,,
3rd (junior),,,
4th (senior),Elective,Elective,"MATH 194
            or MATH 195"
4th (senior),,,Elective
Pure Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH 2
,Fall,Winter,Spring
1st (frosh),MATH 2,MATH 3,MATH 19A
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 19B,MATH 21,MATH 23B
2nd (soph),,MATH 23A,MATH 100
2nd (soph),,,
3rd (junior),MATH 24,MATH 103A,MATH 128A
3rd (junior),MATH 110,,
3rd (junior),,,
4th (senior),Elective,Elective,"MATH 194
            or MATH 195"
4th (senior),,,Elective
Pure Mathematics B.A.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (junior),MATH 23B,MATH 110,MATH 103A
1st (junior),MATH 100,,MATH 128A
1st (junior),,,
2nd (senior),MATH 24,Elective,"MATH 194
            or MATH 195"
2nd (senior),Elective,,Elective
Computational Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH 19A or MATH 20A
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 21
1st (frosh),,,MATH 23A
1st (frosh),,,
2nd (soph),MATH 23B,MATH 110,Elective
2nd (soph),MATH 100,,
2nd (soph),,,
3rd (junior),MATH 24,MATH 106,MATH 148
3rd (junior),,,
3rd (junior),,,
4th (senior),"MATH 111A
            or MATH 117","MATH 103A
            or MATH 105A","MATH 194
            or MATH 195"
4th (senior),,,Elective
Computational Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH 3
,Fall,Winter,Spring
1st (frosh),MATH 3,MATH 19A,MATH 19B
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 21,MATH 23B,Elective
2nd (soph),MATH 23A,MATH 100,
2nd (soph),,,
3rd (junior),MATH 24,MATH 106,MATH 148
3rd (junior),MATH 110,,
3rd (junior),,,
4th (senior),"MATH 111A
            or MATH 117","MATH 103A
            or MATH 105A","MATH 194
            or MATH 195"
4th (senior),,,Elective
Computational Mathematics B.A.: Sample Freshmen Academic Plan Starting in MATH�2
,Fall,Winter,Spring
1st (frosh),MATH 2,MATH 3,MATH 19A
1st (frosh),,,
1st (frosh),,,
2nd (soph),MATH 19B,MATH 21,MATH 23B
2nd (soph),,MATH 23A,MATH 100
2nd (soph),,,
3rd (junior),MATH 24,MATH 106,Elective
3rd (junior),MATH 110,,MATH 148 & MATH 148L
3rd (junior),,,
4th (senior),"MATH 111A
            or MATH 117","MATH 103A
            or MATH 105A","MATH 194
            or MATH 195"
4th (senior),,,Elective
Computational Mathematics B.A: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (junior),MATH 23B,"MATH 103A
            or MATH 105A","MATH 145 & MATH 145L
            or MATH 148 & MATH 148L"
1st (junior),MATH 100,MATH 110,
1st (junior),,,
2nd (senior),MATH 24,MATH 106,"MATH 194
            or MATH 195"
2nd (senior),"MATH 111A 
            or MATH 117",Elective,Elective
2022-23,Mathematics B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-BS
Mathematics B.S.: Sample Freshmen Academic Plan Starting in MATH 19A
,Fall,Winter,Spring
"1st
            (frosh)","MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 21
"1st
            (frosh)",,,MATH 23A
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 23B,MATH 24,MATH 103A
"2nd
            (soph)",,MATH 100,
"2nd
            (soph)",,,
3rd (jr),Elective,MATH 105A,Elective
3rd (jr),,MATH 121A,
3rd (jr),,,
4th (sr),MATH 117,MATH 111A,"MATH 194
            or MATH 195"
4th (sr),,,Elective
Mathematics B.S.: Sample Freshmen Academic Plan Starting in MATH 3
,Fall,Winter,Spring
"1st
            (frosh)",MATH 3,MATH 19A,MATH 19B
"1st
            (frosh)",,,
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 21,MATH 23B,MATH 103A
"2nd
            (soph)",MATH 23A,MATH 100,
"2nd
            (soph)",,,
3rd (jr),Math 24,Math 105A,Elective
3rd (jr),Math 124,Elective,
3rd (jr),,,
3rd (jr),,,
4th (sr),MATH 117,MATH 111A,"MATH 194
            or MATH 195"
4th (sr),Elective,,
Mathematics B.S.: Sample Freshmen Academic Plan Starting in MATH 2
,Fall,Winter,Spring
"1st
            (frosh)",MATH 2,MATH 3,MATH 19A
"1st
            (frosh)",,,
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 19B,MATH 21,MATH 23B
"2nd
            (soph)",,MATH 23A,Math 100
"2nd
            (soph)",,,
3rd (jr),MATH 24,MATH 103A,Elective
3rd (jr),Elective,,MATH 128A
3rd (jr),,,
4th (sr),MATH 105A,MATH 111A,"MATH 194
            or MATH 195"
4th (sr),Elective,,Math 117
Mathematics B.S.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (jr),MATH 23B,MATH 103A,MATH 128A
1st (jr),MATH 100,Elective,Elective
1st (jr),,,
2nd (sr),MATH 24,MATH 105A,"MATH 194
            or MATH 195"
2022-23,Mathematics Education B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Mathematics/Mathematics-Education-BA
Mathematics Education B.A.: Sample Freshmen Academic Plan Starting in MATH 19A or MATH 20A
,Fall,Winter,Spring
"1st
            (frosh)","MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",STAT 5
"1st
            (frosh)",,,MATH 23A
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 21,MATH 100,MATH 128A
"2nd
            (soph)",MATH 23B,,
"2nd
            (soph)",,,
3rd (jr),MATH 110,MATH 181,MATH 111T
3rd (jr),EDUC 50B,EDUC 100B,
3rd (jr),,,
4th (sr),STAT 131,"MATH 103A
            or MATH 105A",MATH 194
4th (sr),,,
Mathematics Education B.A.: Sample Freshmen Academic Plan Starting in MATH�3
,Fall,Winter,Spring
"1st
            (frosh)",MATH 3,MATH 19A,STAT 5
"1st
            (frosh)",,,MATH 19B
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 21,MATH 23B,MATH 128A
"2nd
            (soph)",MATH 23A,MATH 100,
"2nd
            (soph)",,,
3rd (jr),MATH 110,MATH 181,MATH 111T
3rd (jr),EDUC 50B,EDUC 100B,
3rd (jr),,,
4th (sr),STAT 131,"MATH 103A
            or MATH 105A",MATH 194
4th (sr),,,
Mathematics Education B.A.: Sample Freshmen Academic Plan Starting in MATH 2
,Fall,Winter,Spring
"1st
            (frosh)",MATH 2,MATH 3,MATH 19A
"1st
            (frosh)",,,STAT 5
"1st
            (frosh)",,,
"2nd
            (soph)",MATH 19B,MATH 21,MATH 23B
"2nd
            (soph)",,MATH 23A,MATH 100
"2nd
            (soph)",,,
3rd (jr),MATH 110,MATH 181,MATH 111T
3rd (jr),EDUC 50B,EDUC 100B,MATH 128A
3rd (jr),,,
4th (sr),STAT 131,"MATH 103A
            or MATH 105A",MATH 194
4th (sr),,,
Mathematics Education B.A.: Sample Transfer Academic Plan
,Fall,Winter,Spring
1st (jr),MATH 23B,"MATH 103A
            or MATH 105A",MATH 128A
1st (jr),MATH 100,MATH 181,STAT 5
1st (jr),,,
2nd (sr),MATH 110,STAT 131,MATH 194
2nd (sr),EDUC 50B,EDUC 100B,MATH 111T
2022-23,"Molecular, Cell, and Developmental Biology B.S.",https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Molecular-Cell-and-Developmental-Biology-BS
Sample First-Year�Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 100,BIOL 101
2nd (soph),BIOL 20L,CHEM 8B,BIOL 101L
2nd (soph),CHEM 8A & CHEM 8L,,BIOL 105
3rd (jr),BIOL 110,Upper-division elective,BIOL 104L
3rd (jr),"STAT 5 or;
STAT 7 & STAT 7L",PHYS 6A & PHYS 6L,"PHYS 6B or
PHYS 6C"
3rd (jr),,,
4th (sr),Upper-division elective,Lab,Upper-division elective
4th (sr),BIOE 20C,,
Sample Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (jr),BIOL 105,BIOL 100,BIOL 101
3rd (jr),PHYS 6A & PHYS 6L,PHYS 6B or PHYS 6C,BIOL 101L
3rd (jr),,,
4th (sr),BIOL 110,Upper-division elective,Upper-division elective
4th (sr),Upper-division elective,BIOL 104L,Lab
2022-23,Music B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Arts-Division/Music/Music-BA
Please see sample two and four-year plans below.
Four-Year Plan for Incoming Frosh
Year,Fall,Winter,Spring
"1st
            (frosh)",MUSC 16 (if necessary),MUSC 14 (if necessary),Module: Lower-div 3
"1st
            (frosh)",Module: Lower-div 1,Module: Lower-div  2,
"1st
            (frosh)",,,
"2nd
            (soph)",MUSC 30A,MUSC 30B,
"2nd
            (soph)",,,Module: Upper-div 1
"2nd
            (soph)",Module: Ensemble 1,Module: Ensemble 1,Elective ensemble
3rd (jr),MUSC 121,MUSC 120,Module: Upper-div 2
3rd (jr),MUSC 101C (D.C.),Elective upper-div (D.C.),
3rd (jr),Module: Ensemble 2,Module: Ensemble 2,Module: Ensemble 3
4th (sr),Elective upper-div (150),MUSC 120,MUSC 196A
4th (sr),,Module: Upper-div 3,
Two-Year Plan for Transfer Students
Year,Fall,Winter,Spring
1st  (jr),MUSC 16 (if necessary),MUSC 30B,
1st  (jr),MUSC 30A,Module: Lower-div 2,Module: Lower-div 3
1st  (jr),Module: Lower-div 1,Elective: Upper-div (D.C.),Module: Upper-div 1
1st  (jr),Module: Ensemble 1,Module: Ensemble 1,Module: Ensemble 2
2nd (sr),MUSC 121,MUSC 120,MUSC 120
2nd (sr),MUSC 101C (D.C.),Module: Upper-div 2,MUSC 196A
2nd (sr),Module: Upper-div 3,Elective: Upper-div (150),
2nd (sr),Module: Ensemble 2,Module: Ensemble 3,Module: Ensemble 3
Four-Year Plan for Incoming Frosh
Year,Fall,Winter,Spring
"1st
            (frosh)",MUSC 16,MUSC 14,Module: Lower-div 1
"1st
            (frosh)",Module: Ensemble 1,Module: Ensemble 1,Elective ensemble
"1st
            (frosh)",,,
"2nd
            (soph)",MUSC 30A,Module: Upper-div 1 (D.C. possible),Elective: Upper-div (D.C. poss.)
"2nd
            (soph)",Module: Ensemble 2,Module: Lower-div 2,
"2nd
            (soph)",,Module: Ensemble 2,Elective ensemble
3rd (jr),Module: Lower-div 3,Module: Upper-div 2(D.C. poss.),Module: Upper-div 3 (D.C. poss.)
3rd (jr),Elective: Upper-div (D.C. poss.),,
3rd (jr),Module: Ensemble 3,Module: Ensemble 3,Elective ensemble
4th (sr),Research Foundations,Elective: Upper-div (D.C. poss.),Capstone: Upper-div (D.C. poss.)
4th (sr),,,Capstone: MUSC 195A or MUSC 196A
Two-Year Plan for Transfer Students
Year,Fall,Winter,Spring
1st (jr),MUSC 16,MUSC 14 (if necessary),Module: Upper-div 1 (D.C. possible)
1st (jr),Module: Lower-div 1,Module: Lower-div 2,Module: Upper-div 2 (D.C. poss.)
1st (jr),Module: Ensemble 1,Module: Ensemble 1,Elective ensemble
1st (jr),Elective ensemble,Module: Ensemble 2,Module: Ensemble 2
2nd (sr),MUSC 30A,Elective: Upper-div (D.C. poss.),Capstone: MUSC 195A/MUSC 196A
2nd (sr),Module: Lower-div 3,Elective: Upper-div (D.C. poss.),Capstone: Upper-div (D.C. poss.)
2nd (sr),Research Foundations,Module: Upper-div 3 (D.C. poss.),Elective: Upper-div (D.C. poss.)
Four-Year Plan for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),"MUSC 11A
            (recommended)",MUSC 14,
1st (frosh),,,
1st (frosh),,,
2nd (soph),"MUSC 30A* &
MUSC 60","MUSC 30B &
MUSC 60","MUSC 30C &
MUSC 60"
2nd (soph),,MUSC 101A,MUSC 101B
2nd (soph),Individual Lessons1,Individual Lessons,Individual Lessons
2nd (soph),Ensemble2,Ensemble2,Ensemble2
3rd (junior),MUSC 130*,MUSC 105,MUSC 150
3rd (junior),MUSC 101C,,
3rd (junior),Individual Lessons,Individual Lessons,Individual Lessons
3rd (junior),Ensemble2,Ensemble2,Ensemble2
4th (senior),MUSC 121**,MUSC 120,MUSC 180
4th (senior),,,
Two-Year Plan for Transfer Students
,Fall,Winter,Spring
1st (jr),"MUSC 30A* &
MUSC 60","MUSC 30B &
MUSC 60","MUSC 30C &
MUSC 60"
1st (jr),,MUSC 101A,MUSC 101B
1st (jr),Individual Lessons1,Individual Lessons1,Individual Lessons1
1st (jr),Ensemble2,Ensemble2,Ensemble2
2nd (sr),MUSC 130*,MUSC 105,MUSC 150
2nd (sr),MUSC 101C,MUSC 120,MUSC 180
2nd (sr),MUSC 121,,
2nd (sr),Individual Lessons1,Individual Lessons1,Individual Lessons1
2022-23,Music B.M.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Arts-Division/Music/Music-BM
B.M.�Four-Year Plan for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),"MUSC 11A
            (recommended)",MUSC 15,Language1
1st (frosh),Individual Lessons2,Individual Lessons2,Individual Lessons2
1st (frosh),Ensemble3,Ensemble3,Ensemble3
2nd (soph),MUSC 30A*,MUSC 30B,MUSC 30C**
2nd (soph),,MUSC 101A,MUSC 101B
2nd (soph),Individual Lessons2,Individual Lessons2,Individual Lessons2
2nd (soph),Ensemble3,Ensemble3,Ensemble3
3rd (junior),MUSC 130**,MUSC 105,MUSC 150**
3rd (junior),MUSC 101C,,
3rd (junior),Individual Lessons2,Individual Lessons2,Individual Lessons2
3rd (junior),Ensemble3,Ensemble3,Ensemble3
4th (senior),Language1,Language1,MUSC 180
4th (senior),Individual Lessons2,Individual Lessons2,MUSC 196B
B.M.�Two-Year Plan for Incoming Transfer Students
,Fall,Winter,Spring
1st (junior),MUSC 30A*,MUSC 30B,MUSC 30C**
1st (junior),Language1,MUSC 101A,MUSIC 101B
1st (junior),Individual Lessons2,Individual Lessons2,Individual Lessons2
1st (junior),Ensemble3,Ensemble3,Ensemble3
2nd (senior),MUSC 130*,MUSC 105,MUSC 196B
2nd (senior),MUSC 101C,MUSC 150,MUSC 180
2nd (senior),Individual Lessons2,Individual Lessons2,Individual Lessons2
2022-23,Network and Digital Technology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Baskin-Engineering/Computer-Science-and-Engineering/Network-and-Digital-Technology-BA
Four-Year Major Planner for Network and Digital Technology
,Fall,Winter,Spring
1st (frosh),MATH 3,MATH 19A,MATH 19B
1st (frosh),CSE 20,CSE 30,CSE 12
1st (frosh),,,
2nd (soph),CSE 16,AM 10,AM 20
2nd (soph),PHYS 5A & PHYS 5L,PHYS 5C & 5N,ECE 13
2nd (soph),,,
3rd (jr),ECE 101 & ECE 101L,CSE 100 & CSE 100L,CSE 150
3rd (jr),AM 30,,Elective
3rd (jr),,,
4th (sr),CSE 185E,Elective,Capstone course
4th (sr),Elective,,
Two-Year Planner for Transfer Students
,Fall,Winter,Spring
1st (jr),,CSE 100 & CSE 100L,AM 30
1st (jr),ECE 101 & ECE 101L,CSE 30,ECE 13 or CSE 13S
1st (jr),CSE 12,,
2nd (sr),CSE 185E,Elective,Capstone course
2nd (sr),CSE 150,Elective,Elective
2022-23,Neuroscience B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Neuroscience-BS
Sample First-Year Student�Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 105,CHEM 8B
2nd (soph),BIOL 20L,CHEM 8A & CHEM 8L,PHYS 6A & PHYS 6L
2nd (soph),"STAT 5 or
STAT 7 & STAT 7L",,
3rd (junior),BIOL 100,BIOL 101 & BIOL 101L,
3rd (junior),PHYS 6C,BIOL 125,
3rd (junior),,,
4th (senior),,BIOL 126,BIOL 129A or B
4th (senior),,BIOL 128,Upper-division elective
Sample Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (junior),BIOL 100,BIOL 105,BIOL 101 & BIOL 101L
3rd (junior),PHYS 6A & 6L,,PHYS 6C
3rd (junior),,,
4th (senior),,BIOL 126,BIOL 129A or BIOL 129B
4th (senior),BIOL 125,BIOL 128,Upper-division elective
2022-23,Philosophy B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Philosophy/Philosophy-BA
Four-Year Major Planner
,Fall,Winter,Spring
1st (frosh),PHIL 11,PHIL 9,PHIL 100C
1st (frosh),,,
1st (frosh),,,
2nd (soph),PHIL 100A,PHIL 100B (elective),PHIL 1XX (M&E)
2nd (soph),,,
2nd (soph),,,
3rd (junior),PHIL 1XX (Value),PHIL 1XX (elective),PHIL 1XX (M&E)
3rd (junior),,,
3rd (junior),,,
4th (senior),PHIL 1XX (elective),,PHIL 190
4th (senior),,,
Two-Year Transfer Major Planner
,Fall,Winter,Spring
1st (junior),PHIL 11 or PHIL 22 (if needed),PHIL 100B,PHIL 100C
1st (junior),PHIL 9,,PHIL 1XX (M&E)
1st (junior),,,
2nd (senior),PHIL 100A (elective),PHIL 1XX (elective),PHIL 1XX
2nd (senior),PHIL 1XX (Value),PHIL 1XX (M&E),PHIL 190
2022-23,Physics (Astrophysics) B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Physics-Astrophysics-BS
Physics (Astrophysics) B.S.: Freshman Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            or MATH 20A","MATH 19B
            or MATH 20B",MATH 23A
1st (frosh),,PHYS 5A & PHYS 5L*,PHYS 5B & PHYS 5M
1st (frosh),,,
2nd (soph),PHYS 5C & PHYS 5N,ASTR 119,PHYS 105
2nd (soph),PHYS 5D,PHYS 116A,PHYS 116C
2nd (soph),MATH 23B,,
3rd (junior),PHYS 110A,PHYS 110B,PHYS 133
3rd (junior),PHYS 102,PHYS 112,Elective
3rd (junior),,,
4th (senior),PHYS 135,PHYS 182**,
4th (senior),PHYS 139A,Elective,Elective
Physics (Astrophysics) B.S.: Transfer Academic Plan One
,Fall,Winter,Spring
1st (junior),MATH 23B,,PHYS 105
1st (junior),PHYS 102,PHYS 116A,PHYS 116C
1st (junior),ASTR 119,PHYS 133,Elective
2nd (senior),PHYS 110A,PHYS 110B,PHYS 182*
2nd (senior),PHYS 139A,PHYS 112,Elective
2nd (senior),PHYS 135,Elective,
Physics (Astrophysics) B.S.: Transfer Academic Plan Two
,Fall,Winter,Spring
1st Year,MATH 23B,PHYS 102,PHYS 105
1st Year,PHYS 5D,PHYS 116A,PHYS 116C
1st Year,ASTR 119,PHYS 133,Elective
2nd Year,PHYS 110A,PHYS 110B,ASTR 136 or PHYS 135
2nd Year,PHYS 139A,PHYS 112,PHYS 182*
2022-23,Physics B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Physics-BS
Physics B.S.: Freshman Academic Plan
,Fall,Winter,Spring
1st (frosh),"MATH 19A
            (or MATH 20A)","MATH 19B
            (or MATH 20B)",MATH 23A
1st (frosh),,PHYS 5A & PHYS 5L*,PHYS 5B & PHYS 5M
1st (frosh),,,
2nd (soph),PHYS 5C & PHYS 5N,ASTR 119,PHYS 105
2nd (soph),PHYS 5D,PHYS 116A,PHYS 116C
2nd (soph),MATH 23B,,
3rd (junior),PHYS 102,PHYS 112,PHYS 133
3rd (junior),PHYS 110A,PHYS 110B,
3rd (junior),,,
4th (senior),PHYS 139A,PHYS 182**,Elective
4th (senior),Elective,PHYS 134,
Physics B.S. Transfer Academic Plan One
,Fall,Winter,Spring
1st (junior),MATH 23B,PHYS 116A,PHYS 116C
1st (junior),ASTR 119,PHYS 133,PHYS 105
1st (junior),PHYS 102,,PHYS 134
2nd (senior),PHYS 110A,PHYS 110B,Elective
2nd (senior),PHYS 139A,PHYS 112,PHYS 182*
Physics B.S. Transfer Academic Plan Two
,Fall,Winter,Spring
1st Year,MATH 23B,PHYS 133,PHYS 105
1st Year,PHYS 5D,PHYS 102,Elective
1st Year,ASTR 119,PHYS 116A,PHYS 116C
2nd Year,PHYS 110A,PHYS 110B,PHYS 134
2nd Year,PHYS 139A,PHYS 112,Elective
2022-23,Plant Sciences B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Ecology-and-Evolutionary-Biology/Plant-Sciences-BS
Sample Frosh Planner
1st (frosh),BIOE 20C,MATH 11A or MATH 19A,MATH 11B or MATH 19B
1st (frosh),,CHEM 1A,CHEM 1B
1st (frosh),,,
2nd (soph),BIOL 20A,BIOE 20B,BIOL 105
2nd (soph),CHEM 1C & CHEM 1N,STAT 7 & STAT 7L,PHYS 6A & PHYS 6L
2nd (soph),,,
3rd (junior),BIOE 109,BIOE 107,EEB general elective
3rd (junior),PHYS 6C,*PLNT topical elective,Botany & lab
3rd (junior),,,
4th (senior),EEB general elective,*PLNT topical elective,EEB general elective
4th (senior),Plant physiology,*PLNT topical elective,
*PLNT = Plant Sciences BS
Additional�Frosh sample planners�may be found on the EEB website.
